date,turnover
2022-12-12,0.3222222222222222
2022-12-13,0.288888888888889
2022-12-14,0.25555555555555565
2022-12-15,0.3111111111111111
2022-12-16,0.2555555555555556
2022-12-19,0.23333333333333334
2022-12-20,0.21111111111111108
2022-12-21,0.30000000000000004
2022-12-22,0.2555555555555556
2022-12-23,0.2888888888888889
2022-12-27,0.24444444444444446
2022-12-28,0.2
2022-12-29,0.32000000000000006
2022-12-30,0.30000000000000004
2023-01-03,0.288888888888889
2023-01-04,0.2692307692307693
2023-01-05,0.2777777777777778
2023-01-06,0.30000000000000004
2023-01-09,0.2820512820512821
2023-01-10,0.28888888888888886
2023-01-11,0.3333333333333333
2023-01-12,0.2857142857142857
2023-01-13,0.2619047619047619
2023-01-17,0.2777777777777778
2023-01-18,0.25555555555555554
2023-01-19,0.25555555555555554
2023-01-20,0.2555555555555556
2023-01-23,0.2444444444444445
2023-01-24,0.2777777777777778
2023-01-25,0.26436781609195403
2023-01-26,0.2318840579710145
2023-01-27,0.2666666666666667
2023-01-30,0.288888888888889
2023-01-31,0.3188405797101449
2023-02-01,0.28888888888888886
2023-02-02,0.3222222222222223
2023-02-03,0.3111111111111111
2023-02-06,0.2666666666666667
2023-02-07,0.3111111111111111
2023-02-08,0.24444444444444452
2023-02-09,0.2777777777777778
2023-02-10,0.3
2023-02-13,0.30000000000000004
2023-02-14,0.2888888888888889
2023-02-15,0.3000000000000001
2023-02-16,0.32222222222222224
2023-02-17,0.30000000000000004
2023-02-21,0.30000000000000004
2023-02-22,0.25555555555555554
2023-02-23,0.2777777777777778
2023-02-24,0.2555555555555556
2023-02-27,0.27777777777777773
2023-02-28,0.2777777777777778
2023-03-01,0.26666666666666666
2023-03-02,0.2777777777777778
2023-03-03,0.33333333333333337
2023-03-06,0.3333333333333333
2023-03-07,0.2666666666666667
2023-03-08,0.3111111111111111
2023-03-09,0.2777777777777778
2023-03-10,0.2222222222222222
2023-03-13,0.15555555555555556
2023-03-14,0.27777777777777773
2023-03-15,0.2888888888888889
2023-03-16,0.3111111111111111
2023-03-17,0.23333333333333336
2023-03-20,0.2777777777777778
2023-03-21,0.3137254901960784
2023-03-22,0.26666666666666666
2023-03-23,0.3222222222222223
2023-03-24,0.31666666666666665
2023-03-27,0.3222222222222223
2023-03-28,0.3222222222222222
2023-03-29,0.31666666666666665
2023-03-30,0.3111111111111111
2023-03-31,0.32098765432098764
2023-04-03,0.25
2023-04-04,0.32222222222222224
2023-04-05,0.33333333333333337
2023-04-06,0.3333333333333333
2023-04-10,0.3222222222222222
2023-04-11,0.3111111111111111
2023-04-12,0.2888888888888889
2023-04-13,0.2948717948717949
2023-04-14,0.3111111111111111
2023-04-17,0.30000000000000004
2023-04-18,0.28205128205128205
2023-04-19,0.29999999999999993
2023-04-20,0.2777777777777778
2023-04-21,0.24444444444444446
2023-04-24,0.2777777777777778
2023-04-25,0.2777777777777778
2023-04-26,0.26666666666666666
2023-04-27,0.2888888888888889
2023-04-28,0.3222222222222223
2023-05-01,0.30000000000000004
2023-05-02,0.2666666666666667
2023-05-03,0.28888888888888886
2023-05-04,0.288888888888889
2023-05-05,0.33333333333333337
2023-05-08,0.33333333333333337
2023-05-09,0.2888888888888889
2023-05-10,0.3222222222222222
2023-05-11,0.30000000000000004
2023-05-12,0.26666666666666666
2023-05-15,0.2555555555555556
2023-05-16,0.23333333333333334
2023-05-17,0.3111111111111111
2023-05-18,0.288888888888889
2023-05-19,0.3111111111111111
2023-05-22,0.23333333333333334
2023-05-23,0.18888888888888886
2023-05-24,0.18888888888888888
2023-05-25,0.15555555555555556
2023-05-26,0.16666666666666669
2023-05-30,0.19999999999999998
2023-05-31,0.2666666666666667
2023-06-01,0.2666666666666667
2023-06-02,0.33333333333333337
2023-06-05,0.3222222222222223
2023-06-06,0.2758620689655173
2023-06-07,0.2888888888888889
2023-06-08,0.261904761904762
2023-06-09,0.24561403508771934
2023-06-12,0.3111111111111111
2023-06-13,0.33333333333333337
2023-06-14,0.30952380952380953
2023-06-15,0.2962962962962963
2023-06-16,0.2807017543859649
2023-06-20,0.2777777777777778
2023-06-21,0.32222222222222224
2023-06-22,0.25555555555555554
2023-06-23,0.2
2023-06-26,0.26666666666666666
2023-06-27,0.32222222222222224
2023-06-28,0.33333333333333337
2023-06-29,0.288888888888889
2023-06-30,0.31818181818181823
2023-07-03,0.32183908045977017
2023-07-05,0.28
2023-07-06,0.30000000000000004
2023-07-07,0.32222222222222224
2023-07-10,0.31111111111111117
2023-07-11,0.3222222222222222
2023-07-12,0.2666666666666667
2023-07-13,0.26666666666666666
2023-07-14,0.30000000000000004
2023-07-17,0.2777777777777778
2023-07-18,0.2666666666666667
2023-07-19,0.28888888888888886
2023-07-20,0.3111111111111111
2023-07-21,0.3222222222222223
2023-07-24,0.27777777777777785
2023-07-25,0.30000000000000004
2023-07-26,0.3111111111111111
2023-07-27,0.2777777777777778
2023-07-28,0.288888888888889
2023-07-31,0.30000000000000004
2023-08-01,0.2888888888888889
2023-08-02,0.24444444444444444
2023-08-03,0.16666666666666669
2023-08-04,0.2
2023-08-07,0.2888888888888889
2023-08-08,0.2777777777777778
2023-08-09,0.2777777777777778
2023-08-10,0.2777777777777778
2023-08-11,0.3111111111111111
2023-08-14,0.2555555555555556
2023-08-15,0.24444444444444446
2023-08-16,0.26666666666666666
2023-08-17,0.18888888888888888
2023-08-18,0.2666666666666667
2023-08-21,0.2666666666666667
2023-08-22,0.25555555555555554
2023-08-23,0.27777777777777785
2023-08-24,0.2777777777777778
2023-08-25,0.3111111111111111
2023-08-28,0.3111111111111111
2023-08-29,0.31111111111111117
2023-08-30,0.33333333333333337
2023-08-31,0.3111111111111111
2023-09-01,0.3111111111111111
2023-09-05,0.3111111111111111
2023-09-06,0.23333333333333334
2023-09-07,0.25555555555555565
2023-09-08,0.28888888888888886
2023-09-11,0.288888888888889
2023-09-12,0.23333333333333334
2023-09-13,0.24444444444444446
2023-09-14,0.3
2023-09-15,0.2222222222222222
2023-09-18,0.23333333333333334
2023-09-19,0.2888888888888889
2023-09-20,0.2555555555555556
2023-09-21,0.22222222222222224
2023-09-22,0.17777777777777776
2023-09-25,0.2777777777777778
2023-09-26,0.24444444444444446
2023-09-27,0.2777777777777778
2023-09-28,0.29999999999999993
2023-09-29,0.2888888888888889
2023-10-02,0.25555555555555565
2023-10-03,0.26666666666666666
2023-10-04,0.288888888888889
2023-10-05,0.2777777777777778
2023-10-06,0.25555555555555554
2023-10-09,0.27777777777777785
2023-10-10,0.3222222222222223
2023-10-11,0.25555555555555554
2023-10-12,0.23333333333333334
2023-10-13,0.3111111111111111
2023-10-16,0.3148148148148149
2023-10-17,0.33333333333333337
2023-10-18,0.2666666666666667
2023-10-19,0.32222222222222224
2023-10-20,0.28888888888888886
2023-10-23,0.2444444444444444
2023-10-24,0.33333333333333337
2023-10-25,0.2777777777777778
2023-10-26,0.28888888888888886
2023-10-27,0.2
2023-10-30,0.2777777777777778
2023-10-31,0.30000000000000004
2023-11-01,0.24444444444444446
2023-11-02,0.3
2023-11-03,0.3111111111111111
2023-11-06,0.2962962962962963
2023-11-07,0.308641975308642
2023-11-08,0.3111111111111111
2023-11-09,0.32222222222222224
2023-11-10,0.3
2023-11-13,0.30000000000000004
2023-11-14,0.3222222222222223
2023-11-15,0.3
2023-11-16,0.3111111111111111
2023-11-17,0.25
2023-11-20,0.2444444444444444
2023-11-21,0.28395061728395066
2023-11-22,0.25
2023-11-24,0.2888888888888889
2023-11-27,0.288888888888889
2023-11-28,0.32222222222222224
2023-11-29,0.3111111111111111
2023-11-30,0.26666666666666666
2023-12-01,0.30000000000000004
2023-12-04,0.2666666666666667
2023-12-05,0.23333333333333334
2023-12-06,0.2555555555555556
2023-12-07,0.2777777777777778
2023-12-08,0.2777777777777778
2023-12-11,0.3111111111111111
2023-12-12,0.24444444444444452
2023-12-13,0.3111111111111111
2023-12-14,0.28070175438596495
2023-12-15,0.3111111111111111
2023-12-18,0.2857142857142857
2023-12-19,0.26315789473684215
2023-12-20,0.2555555555555556
2023-12-21,0.30158730158730157
2023-12-22,0.26666666666666666
2023-12-26,0.31111111111111117
2023-12-27,0.2222222222222222
2023-12-28,0.28
2023-12-29,0.30000000000000004
2024-01-02,0.3111111111111111
2024-01-03,0.2555555555555556
2024-01-04,0.25555555555555554
2024-01-05,0.23333333333333334
2024-01-08,0.3111111111111112
2024-01-09,0.33333333333333337
2024-01-10,0.30000000000000004
2024-01-11,0.21111111111111114
2024-01-12,0.2777777777777777
2024-01-16,0.24444444444444446
2024-01-17,0.2666666666666667
2024-01-18,0.18888888888888894
2024-01-19,0.30000000000000004
2024-01-22,0.2888888888888889
2024-01-23,0.25555555555555554
2024-01-24,0.2
2024-01-25,0.3111111111111111
2024-01-26,0.30434782608695654
2024-01-29,0.3222222222222222
2024-01-30,0.27777777777777785
2024-01-31,0.2777777777777778
2024-02-01,0.29999999999999993
2024-02-02,0.22222222222222227
2024-02-05,0.25555555555555554
2024-02-06,0.2444444444444445
2024-02-07,0.2666666666666667
2024-02-08,0.3111111111111111
2024-02-09,0.2888888888888888
2024-02-12,0.3222222222222222
2024-02-13,0.3222222222222223
2024-02-14,0.18888888888888888
2024-02-15,0.30769230769230765
2024-02-16,0.288888888888889
2024-02-20,0.2777777777777778
2024-02-21,0.30000000000000004
2024-02-22,0.3111111111111111
2024-02-23,0.33333333333333337
2024-02-26,0.2888888888888889
2024-02-27,0.31111111111111117
2024-02-28,0.3333333333333333
2024-02-29,0.3111111111111111
2024-03-01,0.2555555555555556
2024-03-04,0.2666666666666667
2024-03-05,0.2777777777777778
2024-03-06,0.2555555555555556
2024-03-07,0.2777777777777778
2024-03-08,0.28888888888888886
2024-03-11,0.3222222222222223
2024-03-12,0.2857142857142857
2024-03-13,0.3111111111111111
2024-03-14,0.28888888888888886
2024-03-15,0.24444444444444446
2024-03-18,0.25555555555555554
2024-03-19,0.30000000000000004
2024-03-20,0.31111111111111117
2024-03-21,0.23333333333333334
2024-03-22,0.2444444444444445
2024-03-25,0.26666666666666666
2024-03-26,0.2777777777777778
2024-03-27,0.3222222222222222
2024-03-28,0.2777777777777778
2024-04-01,0.2888888888888889
2024-04-02,0.2777777777777778
2024-04-03,0.2777777777777778
2024-04-04,0.23333333333333334
2024-04-05,0.2777777777777778
2024-04-08,0.2222222222222222
2024-04-09,0.30000000000000004
2024-04-10,0.25555555555555554
2024-04-11,0.2666666666666667
2024-04-12,0.26666666666666666
2024-04-15,0.2222222222222222
2024-04-16,0.23333333333333334
2024-04-17,0.2777777777777778
2024-04-18,0.26666666666666666
2024-04-19,0.2888888888888889
2024-04-22,0.28888888888888886
2024-04-23,0.33333333333333337
2024-04-24,0.3111111111111111
2024-04-25,0.29999999999999993
2024-04-26,0.28888888888888886
2024-04-29,0.3111111111111111
2024-04-30,0.2777777777777778
2024-05-01,0.23333333333333334
2024-05-02,0.24444444444444446
2024-05-03,0.31111111111111117
2024-05-06,0.28888888888888886
2024-05-07,0.2777777777777778
2024-05-08,0.25287356321839083
2024-05-09,0.2753623188405797
2024-05-10,0.2777777777777778
2024-05-13,0.29166666666666663
2024-05-14,0.27777777777777785
2024-05-15,0.27586206896551724
2024-05-16,0.23611111111111116
2024-05-17,0.26388888888888884
2024-05-20,0.2666666666666667
2024-05-21,0.26666666666666666
2024-05-22,0.2777777777777778
2024-05-23,0.23333333333333334
2024-05-24,0.2222222222222223
2024-05-28,0.23333333333333334
2024-05-29,0.25555555555555554
2024-05-30,0.2777777777777778
2024-05-31,0.33333333333333337
2024-06-03,0.30000000000000004
2024-06-04,0.30000000000000004
2024-06-05,0.3333333333333335
2024-06-06,0.30000000000000004
2024-06-07,0.28888888888888886
2024-06-10,0.25555555555555565
2024-06-11,0.24444444444444446
2024-06-12,0.24444444444444446
2024-06-13,0.2
2024-06-14,0.22222222222222218
2024-06-17,0.25555555555555554
2024-06-18,0.24444444444444446
2024-06-20,0.3
2024-06-21,0.2888888888888889
2024-06-24,0.3222222222222223
2024-06-25,0.2444444444444445
2024-06-26,0.3
2024-06-27,0.28888888888888886
2024-06-28,0.2444444444444444
2024-07-01,0.2555555555555556
2024-07-02,0.2666666666666667
2024-07-03,0.2777777777777778
2024-07-05,0.3111111111111111
2024-07-08,0.2222222222222222
2024-07-09,0.24444444444444446
2024-07-10,0.28888888888888886
2024-07-11,0.3111111111111111
2024-07-12,0.32222222222222224
2024-07-15,0.288888888888889
2024-07-16,0.303030303030303
2024-07-17,0.2777777777777778
2024-07-18,0.28888888888888886
2024-07-19,0.23333333333333336
2024-07-22,0.30000000000000004
2024-07-23,0.30000000000000004
2024-07-24,0.2555555555555556
2024-07-25,0.2666666666666666
2024-07-26,0.30000000000000004
2024-07-29,0.2888888888888889
2024-07-30,0.24444444444444446
2024-07-31,0.28
2024-08-01,0.2666666666666667
2024-08-02,0.30000000000000004
2024-08-05,0.2111111111111111
2024-08-06,0.25555555555555554
2024-08-07,0.2777777777777778
2024-08-08,0.33333333333333337
2024-08-09,0.31111111111111117
2024-08-12,0.2666666666666667
2024-08-13,0.29166666666666674
2024-08-14,0.25
2024-08-15,0.29761904761904767
2024-08-16,0.2916666666666667
2024-08-19,0.29166666666666663
2024-08-20,0.31111111111111117
2024-08-21,0.3076923076923077
2024-08-22,0.33333333333333337
2024-08-23,0.3111111111111111
2024-08-26,0.2941176470588235
2024-08-27,0.271604938271605
2024-08-28,0.2888888888888889
2024-08-29,0.2888888888888889
2024-08-30,0.2833333333333333
2024-09-03,0.2666666666666667
2024-09-04,0.2666666666666667
2024-09-05,0.2888888888888889
2024-09-06,0.2
2024-09-09,0.2333333333333333
2024-09-10,0.1888888888888889
2024-09-11,0.26666666666666666
2024-09-12,0.288888888888889
2024-09-13,0.2777777777777778
2024-09-16,0.30000000000000004
2024-09-17,0.2777777777777778
2024-09-18,0.30000000000000004
2024-09-19,0.288888888888889
2024-09-20,0.3
2024-09-23,0.30000000000000004
2024-09-24,0.2555555555555556
2024-09-25,0.24444444444444446
2024-09-26,0.30000000000000004
2024-09-27,0.3
2024-09-30,0.3
2024-10-01,0.3222222222222223
2024-10-02,0.30000000000000004
2024-10-03,0.28888888888888886
2024-10-04,0.3
2024-10-07,0.2444444444444445
2024-10-08,0.28888888888888886
2024-10-09,0.2777777777777778
2024-10-10,0.24444444444444444
2024-10-11,0.3111111111111111
2024-10-14,0.30000000000000004
2024-10-15,0.32222222222222224
2024-10-16,0.33333333333333337
2024-10-17,0.2962962962962963
2024-10-18,0.24444444444444446
2024-10-21,0.25555555555555554
2024-10-22,0.23333333333333334
2024-10-23,0.2666666666666667
2024-10-24,0.3
2024-10-25,0.24444444444444446
2024-10-28,0.26666666666666666
2024-10-29,0.2111111111111111
2024-10-30,0.2111111111111111
2024-10-31,0.26666666666666666
2024-11-01,0.2222222222222222
2024-11-04,0.2777777777777778
2024-11-05,0.31111111111111117
2024-11-06,0.2444444444444445
2024-11-07,0.3111111111111111
2024-11-08,0.2807017543859649
2024-11-11,0.24444444444444446
2024-11-12,0.25555555555555554
2024-11-13,0.26666666666666666
2024-11-14,0.25555555555555565
2024-11-15,0.25555555555555554
2024-11-18,0.2777777777777778
2024-11-19,0.30000000000000004
2024-11-20,0.3111111111111111
2024-11-21,0.3111111111111111
2024-11-22,0.3222222222222223
2024-11-25,0.32222222222222224
2024-11-26,0.3
2024-11-27,0.3103448275862069
2024-11-29,0.2878787878787879
2024-12-02,0.30000000000000004
2024-12-03,0.3111111111111111
2024-12-04,0.33333333333333337
2024-12-05,0.28888888888888886
2024-12-06,0.2888888888888889
2024-12-09,0.30000000000000004
2024-12-10,0.2777777777777778
2024-12-11,0.2666666666666667
2024-12-12,0.21111111111111114
2024-12-13,0.23333333333333334
2024-12-16,0.2222222222222222
2024-12-17,0.2111111111111111
2024-12-18,0.1777777777777778
2024-12-19,0.1333333333333333
2024-12-20,0.2666666666666667
2024-12-23,0.2777777777777778
2024-12-24,0.31111111111111117
2024-12-26,0.33333333333333337
2024-12-27,0.22222222222222224
2024-12-30,0.3333333333333333
2024-12-31,0.33333333333333337
2025-01-02,0.2444444444444444
2025-01-03,0.25555555555555554
2025-01-06,0.33333333333333337
2025-01-07,0.3111111111111111
2025-01-08,0.25555555555555554
2025-01-10,0.24444444444444446
2025-01-13,0.26666666666666666
2025-01-14,0.3
2025-01-15,0.30000000000000004
2025-01-16,0.2888888888888889
2025-01-17,0.28888888888888886
2025-01-21,0.2807017543859649
2025-01-22,0.3111111111111111
2025-01-23,0.2916666666666667
2025-01-24,0.2380952380952381
2025-01-27,0.30000000000000004
2025-01-28,0.25555555555555554
2025-01-29,0.22222222222222227
2025-01-30,0.30000000000000004
2025-01-31,0.25555555555555565
2025-02-03,0.21111111111111108
2025-02-04,0.26666666666666666
2025-02-05,0.2666666666666667
2025-02-06,0.288888888888889
2025-02-07,0.27777777777777773
2025-02-10,0.25555555555555554
2025-02-11,0.2555555555555556
2025-02-12,0.2777777777777778
2025-02-13,0.30000000000000004
2025-02-14,0.3111111111111111
2025-02-18,0.30000000000000004
2025-02-19,0.2777777777777778
2025-02-20,0.3222222222222223
2025-02-21,0.26666666666666666
2025-02-24,0.2
2025-02-25,0.2222222222222222
2025-02-26,0.28888888888888886
2025-02-27,0.26666666666666666
2025-02-28,0.30000000000000004
2025-03-03,0.27777777777777785
2025-03-04,0.2888888888888889
2025-03-05,0.31111111111111117
2025-03-06,0.30000000000000004
2025-03-07,0.28888888888888886
2025-03-10,0.25555555555555554
2025-03-11,0.23333333333333334
2025-03-12,0.30000000000000004
2025-03-13,0.28888888888888886
2025-03-14,0.3222222222222222
2025-03-17,0.33333333333333337
2025-03-18,0.32222222222222224
2025-03-19,0.24561403508771928
2025-03-20,0.32
2025-03-21,0.32222222222222224
2025-03-24,0.25333333333333335
2025-03-25,0.26666666666666666
2025-03-26,0.24444444444444446
2025-03-27,0.2777777777777778
2025-03-28,0.30000000000000004
2025-03-31,0.23333333333333336
2025-04-01,0.2777777777777778
2025-04-02,0.3111111111111111
2025-04-03,0.2555555555555556
2025-04-04,0.2444444444444444
2025-04-07,0.2777777777777778
2025-04-08,0.18888888888888888
2025-04-09,0.33333333333333326
2025-04-10,0.3333333333333334
2025-04-11,0.32222222222222224
2025-04-14,0.33333333333333337
2025-04-15,0.3
2025-04-16,0.3222222222222222
2025-04-17,0.33333333333333337
2025-04-21,0.3222222222222222
2025-04-22,0.3333333333333333
2025-04-23,0.3111111111111111
2025-04-24,0.32222222222222224
2025-04-25,0.3111111111111111
2025-04-28,0.30303030303030304
2025-04-29,0.2807017543859649
2025-04-30,0.32222222222222224
2025-05-01,0.2666666666666667
2025-05-02,0.23076923076923075
2025-05-05,0.2888888888888889
2025-05-06,0.2888888888888889
2025-05-07,0.2888888888888889
2025-05-08,0.27777777777777785
2025-05-09,0.2333333333333334
2025-05-12,0.2888888888888889
2025-05-13,0.2
2025-05-14,0.2555555555555555
2025-05-15,0.3111111111111111
2025-05-16,0.31111111111111117
2025-05-19,0.3222222222222223
2025-05-20,0.33333333333333337
2025-05-21,0.33333333333333337
2025-05-22,0.1777777777777778
2025-05-23,0.1777777777777778
2025-05-27,0.33333333333333337
2025-05-28,0.2777777777777778
2025-05-29,0.30000000000000004
2025-05-30,0.3
2025-06-02,0.2555555555555556
2025-06-03,0.31746031746031755
2025-06-04,0.3222222222222223
2025-06-05,0.27777777777777785
2025-06-06,0.2555555555555556
2025-06-09,0.21111111111111117
2025-06-10,0.26666666666666666
2025-06-11,0.21111111111111108
2025-06-12,0.288888888888889
2025-06-13,0.2888888888888889
2025-06-16,0.22222222222222224
2025-06-17,0.2555555555555556
2025-06-18,0.25555555555555554
2025-06-20,0.24444444444444446
2025-06-23,0.2666666666666667
2025-06-24,0.3333333333333335
2025-06-25,0.30000000000000004
2025-06-26,0.3
2025-06-27,0.23809523809523808
2025-06-30,0.2222222222222222
2025-07-01,0.28395061728395066
2025-07-02,0.3194444444444445
2025-07-03,0.3015873015873016
2025-07-07,0.2777777777777778
2025-07-08,0.2666666666666667
2025-07-09,0.30000000000000004
2025-07-10,0.26666666666666666
2025-07-11,0.26666666666666666
2025-07-14,0.2555555555555556
2025-07-15,0.22222222222222227
2025-07-16,0.26666666666666666
2025-07-17,0.21111111111111114
2025-07-18,0.2555555555555556
2025-07-21,0.2444444444444444
2025-07-22,0.30000000000000004
2025-07-23,0.288888888888889
2025-07-24,0.288888888888889
2025-07-25,0.29333333333333333
2025-07-28,0.2777777777777778
2025-07-29,0.25555555555555554
2025-07-30,0.22222222222222224
2025-07-31,0.24444444444444446
2025-08-01,0.2
2025-08-04,0.30000000000000004
2025-08-05,0.23333333333333336
2025-08-06,0.2777777777777779
2025-08-07,0.25555555555555554
2025-08-08,0.24444444444444446
2025-08-11,0.2555555555555556
2025-08-12,0.30000000000000004
2025-08-13,0.31111111111111117
2025-08-14,0.30000000000000004
2025-08-15,0.2666666666666667
2025-08-18,0.2888888888888889
2025-08-19,0.28888888888888886
2025-08-20,0.2777777777777778
2025-08-21,0.3000000000000001
2025-08-22,0.32222222222222224
2025-08-25,0.32222222222222224
2025-08-26,0.33333333333333337
2025-08-27,0.2631578947368421
2025-08-28,0.22222222222222227
2025-08-29,0.28888888888888886
2025-09-02,0.28888888888888886
2025-09-03,0.2666666666666667
2025-09-04,0.2555555555555556
2025-09-05,0.2555555555555556
2025-09-08,0.26666666666666666
2025-09-09,0.2555555555555556
2025-09-10,0.2555555555555556
2025-09-11,0.3
2025-09-12,0.22222222222222227
2025-09-15,0.25555555555555554
2025-09-16,0.2777777777777778
2025-09-17,0.26666666666666666
2025-09-18,0.24444444444444446
2025-09-19,0.2666666666666667
2025-09-22,0.18888888888888883
2025-09-23,0.23333333333333328
2025-09-24,0.25555555555555554
2025-09-25,0.2444444444444445
2025-09-26,0.2444444444444444
2025-09-29,0.28888888888888886
2025-09-30,0.2777777777777778
2025-10-01,0.2777777777777778
2025-10-02,0.2888888888888889
2025-10-03,0.2666666666666666
2025-10-06,0.30000000000000004
2025-10-07,0.2777777777777778
2025-10-08,0.2888888888888889
2025-10-09,0.2777777777777778
2025-10-10,0.23333333333333334
2025-10-13,0.28888888888888886
2025-10-14,0.33333333333333337
2025-10-15,0.3
2025-10-16,0.24444444444444446
2025-10-17,0.2619047619047619
2025-10-20,0.261904761904762
2025-10-21,0.30000000000000004
2025-10-22,0.2857142857142857
2025-10-23,0.32222222222222224
2025-10-24,0.26666666666666666
2025-10-27,0.29885057471264365
2025-10-28,0.27777777777777785
2025-10-29,0.25555555555555554
2025-10-30,0.2333333333333334
2025-10-31,0.25555555555555554
2025-11-03,0.22222222222222227
2025-11-04,0.2666666666666667
2025-11-05,0.2777777777777778
2025-11-06,0.28888888888888886
2025-11-07,0.30000000000000004
2025-11-10,0.32222222222222224
2025-11-11,0.288888888888889
